station,name,date,latitude,longitude,elevation,precipitation
CA001176745,REVELSTOKE,2016-06-28,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-06-29,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-06-30,50.9667,-118.1833,445,8
CA001176745,REVELSTOKE,2016-07-01,50.9667,-118.1833,445,2
CA001176745,REVELSTOKE,2016-07-02,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-07-03,50.9667,-118.1833,445,17
CA001176745,REVELSTOKE,2016-07-04,50.9667,-118.1833,445,17
CA001176745,REVELSTOKE,2016-07-05,50.9667,-118.1833,445,11
CA001176745,REVELSTOKE,2016-07-06,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-07-07,50.9667,-118.1833,445,5
CA001176745,REVELSTOKE,2016-07-08,50.9667,-118.1833,445,7
CA001176745,REVELSTOKE,2016-07-09,50.9667,-118.1833,445,34
CA001176745,REVELSTOKE,2016-07-10,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-07-11,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-07-12,50.9667,-118.1833,445,89
CA001176745,REVELSTOKE,2016-07-13,50.9667,-118.1833,445,56
CA001176745,REVELSTOKE,2016-07-14,50.9667,-118.1833,445,83
CA001176745,REVELSTOKE,2016-07-15,50.9667,-118.1833,445,237
CA001176745,REVELSTOKE,2016-07-16,50.9667,-118.1833,445,13
CA001176745,REVELSTOKE,2016-07-17,50.9667,-118.1833,445,2
CA001176745,REVELSTOKE,2016-07-18,50.9667,-118.1833,445,4
CA001176745,REVELSTOKE,2016-07-19,50.9667,-118.1833,445,12
CA001176745,REVELSTOKE,2016-07-20,50.9667,-118.1833,445,2
CA001176745,REVELSTOKE,2016-07-21,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-07-23,50.9667,-118.1833,445,39
CA001176745,REVELSTOKE,2016-07-24,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-07-25,50.9667,-118.1833,445,12
CA001176745,REVELSTOKE,2016-07-26,50.9667,-118.1833,445,10
CA001176745,REVELSTOKE,2016-07-27,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-07-28,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-07-29,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-07-30,50.9667,-118.1833,445,10
CA001176745,REVELSTOKE,2016-07-31,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-08-01,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-08-02,50.9667,-118.1833,445,27
CA001176745,REVELSTOKE,2016-08-03,50.9667,-118.1833,445,46
CA001176745,REVELSTOKE,2016-08-04,50.9667,-118.1833,445,10
CA001176745,REVELSTOKE,2016-08-05,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-08-06,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-08-07,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-08-08,50.9667,-118.1833,445,26
CA001176745,REVELSTOKE,2016-08-09,50.9667,-118.1833,445,5
CA001176745,REVELSTOKE,2016-08-10,50.9667,-118.1833,445,2
CA001176745,REVELSTOKE,2016-08-11,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-08-12,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-08-13,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-08-14,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-08-15,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-08-16,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-08-17,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-08-18,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-08-19,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-08-20,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-08-21,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-08-22,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-08-23,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-08-24,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-08-25,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-08-26,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-08-27,50.9667,-118.1833,445,154
CA001176745,REVELSTOKE,2016-08-28,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-08-29,50.9667,-118.1833,445,4
CA001176745,REVELSTOKE,2016-08-30,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-08-31,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-09-01,50.9667,-118.1833,445,23
CA001176745,REVELSTOKE,2016-09-02,50.9667,-118.1833,445,116
CA001176745,REVELSTOKE,2016-09-03,50.9667,-118.1833,445,11
CA001176745,REVELSTOKE,2016-09-04,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-09-05,50.9667,-118.1833,445,28
CA001176745,REVELSTOKE,2016-09-06,50.9667,-118.1833,445,29
CA001176745,REVELSTOKE,2016-09-07,50.9667,-118.1833,445,62
CA001176745,REVELSTOKE,2016-09-08,50.9667,-118.1833,445,24
CA001176745,REVELSTOKE,2016-09-09,50.9667,-118.1833,445,10
CA001176745,REVELSTOKE,2016-09-10,50.9667,-118.1833,445,69
CA001176745,REVELSTOKE,2016-09-11,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-09-12,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-09-13,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-09-14,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-09-15,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-09-16,50.9667,-118.1833,445,2
CA001176745,REVELSTOKE,2016-09-17,50.9667,-118.1833,445,196
CA001176745,REVELSTOKE,2016-09-18,50.9667,-118.1833,445,101
CA001176745,REVELSTOKE,2016-09-19,50.9667,-118.1833,445,48
CA001176745,REVELSTOKE,2016-09-20,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-09-21,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-09-22,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-09-23,50.9667,-118.1833,445,21
CA001176745,REVELSTOKE,2016-09-24,50.9667,-118.1833,445,18
CA001176745,REVELSTOKE,2016-09-25,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-09-26,50.9667,-118.1833,445,17
CA001176745,REVELSTOKE,2016-09-27,50.9667,-118.1833,445,10
CA001176745,REVELSTOKE,2016-09-28,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-09-29,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-09-30,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-10-01,50.9667,-118.1833,445,103
CA001176745,REVELSTOKE,2016-10-02,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-10-03,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-10-04,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-10-05,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-10-06,50.9667,-118.1833,445,10
CA001176745,REVELSTOKE,2016-10-07,50.9667,-118.1833,445,130
CA001176745,REVELSTOKE,2016-10-08,50.9667,-118.1833,445,218
CA001176745,REVELSTOKE,2016-10-09,50.9667,-118.1833,445,36
CA001176745,REVELSTOKE,2016-10-10,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-10-11,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-10-12,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-10-13,50.9667,-118.1833,445,130
CA001176745,REVELSTOKE,2016-10-14,50.9667,-118.1833,445,235
CA001176745,REVELSTOKE,2016-10-15,50.9667,-118.1833,445,75
CA001176745,REVELSTOKE,2016-10-16,50.9667,-118.1833,445,30
CA001176745,REVELSTOKE,2016-10-17,50.9667,-118.1833,445,6
CA001176745,REVELSTOKE,2016-10-18,50.9667,-118.1833,445,95
CA001176745,REVELSTOKE,2016-10-19,50.9667,-118.1833,445,68
CA001176745,REVELSTOKE,2016-10-20,50.9667,-118.1833,445,39
CA001176745,REVELSTOKE,2016-10-21,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-10-22,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-10-23,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-10-24,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-10-25,50.9667,-118.1833,445,146
CA001176745,REVELSTOKE,2016-10-26,50.9667,-118.1833,445,59
CA001176745,REVELSTOKE,2016-10-27,50.9667,-118.1833,445,126
CA001176745,REVELSTOKE,2016-10-28,50.9667,-118.1833,445,27
CA001176745,REVELSTOKE,2016-10-29,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-10-30,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-10-31,50.9667,-118.1833,445,87
CA001176745,REVELSTOKE,2016-11-01,50.9667,-118.1833,445,66
CA001176745,REVELSTOKE,2016-11-02,50.9667,-118.1833,445,149
CA001176745,REVELSTOKE,2016-11-03,50.9667,-118.1833,445,15
CA001176745,REVELSTOKE,2016-11-04,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-11-05,50.9667,-118.1833,445,61
CA001176745,REVELSTOKE,2016-11-06,50.9667,-118.1833,445,76
CA001176745,REVELSTOKE,2016-11-07,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-11-08,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-11-09,50.9667,-118.1833,445,7
CA001176745,REVELSTOKE,2016-11-10,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-11-11,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-11-12,50.9667,-118.1833,445,232
CA001176745,REVELSTOKE,2016-11-13,50.9667,-118.1833,445,38
CA001176745,REVELSTOKE,2016-11-14,50.9667,-118.1833,445,66
CA001176745,REVELSTOKE,2016-11-15,50.9667,-118.1833,445,101
CA001176745,REVELSTOKE,2016-11-16,50.9667,-118.1833,445,9
CA001176745,REVELSTOKE,2016-11-17,50.9667,-118.1833,445,25
CA001176745,REVELSTOKE,2016-11-18,50.9667,-118.1833,445,12
CA001176745,REVELSTOKE,2016-11-19,50.9667,-118.1833,445,23
CA001176745,REVELSTOKE,2016-11-20,50.9667,-118.1833,445,97
CA001176745,REVELSTOKE,2016-11-21,50.9667,-118.1833,445,10
CA001176745,REVELSTOKE,2016-11-22,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-11-23,50.9667,-118.1833,445,16
CA001176745,REVELSTOKE,2016-11-24,50.9667,-118.1833,445,15
CA001176745,REVELSTOKE,2016-11-25,50.9667,-118.1833,445,28
CA001176745,REVELSTOKE,2016-11-26,50.9667,-118.1833,445,241
CA001176745,REVELSTOKE,2016-11-27,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-11-28,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-11-29,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-11-30,50.9667,-118.1833,445,6
CA001176745,REVELSTOKE,2016-12-01,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-12-02,50.9667,-118.1833,445,11
CA001176745,REVELSTOKE,2016-12-03,50.9667,-118.1833,445,40
CA001176745,REVELSTOKE,2016-12-04,50.9667,-118.1833,445,67
CA001176745,REVELSTOKE,2016-12-05,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-12-06,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-12-07,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-12-08,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-12-09,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-12-11,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-12-12,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-12-13,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-12-14,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-12-15,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-12-16,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-12-17,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-12-18,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-12-19,50.9667,-118.1833,445,55
CA001176745,REVELSTOKE,2016-12-21,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-12-22,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-12-23,50.9667,-118.1833,445,52
CA001176745,REVELSTOKE,2016-12-24,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-12-25,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-12-26,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-12-27,50.9667,-118.1833,445,25
CA001176745,REVELSTOKE,2016-12-28,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-12-29,50.9667,-118.1833,445,43
CA001176745,REVELSTOKE,2016-12-30,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,2016-12-31,50.9667,-118.1833,445,2
CA007028123,SHERBROOKE,2016-01-01,45.4333,-71.6833,241,6
CA007028123,SHERBROOKE,2016-01-02,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-01-03,45.4333,-71.6833,241,23
CA007028123,SHERBROOKE,2016-01-04,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-01-05,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-01-06,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-01-07,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-01-08,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-01-09,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-01-10,45.4333,-71.6833,241,93
CA007028123,SHERBROOKE,2016-01-11,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-01-12,45.4333,-71.6833,241,3
CA007028123,SHERBROOKE,2016-01-13,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-01-14,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-01-15,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-01-16,45.4333,-71.6833,241,10
CA007028123,SHERBROOKE,2016-01-17,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-01-18,45.4333,-71.6833,241,14
CA007028123,SHERBROOKE,2016-01-19,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-01-20,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-01-21,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-01-22,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-01-23,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-01-24,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-01-25,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-01-26,45.4333,-71.6833,241,15
CA007028123,SHERBROOKE,2016-01-27,45.4333,-71.6833,241,6
CA007028123,SHERBROOKE,2016-01-28,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-01-29,45.4333,-71.6833,241,8
CA007028123,SHERBROOKE,2016-01-30,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-01-31,45.4333,-71.6833,241,5
CA007028123,SHERBROOKE,2016-02-01,45.4333,-71.6833,241,18
CA007028123,SHERBROOKE,2016-02-02,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-02-03,45.4333,-71.6833,241,106
CA007028123,SHERBROOKE,2016-02-04,45.4333,-71.6833,241,38
CA007028123,SHERBROOKE,2016-02-05,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-02-06,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-02-07,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-02-08,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-02-09,45.4333,-71.6833,241,5
CA007028123,SHERBROOKE,2016-02-10,45.4333,-71.6833,241,9
CA007028123,SHERBROOKE,2016-02-11,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-02-12,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-02-13,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-02-14,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-02-15,45.4333,-71.6833,241,5
CA007028123,SHERBROOKE,2016-02-16,45.4333,-71.6833,241,109
CA007028123,SHERBROOKE,2016-02-17,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-02-18,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-02-19,45.4333,-71.6833,241,15
CA007028123,SHERBROOKE,2016-02-20,45.4333,-71.6833,241,74
CA007028123,SHERBROOKE,2016-02-21,45.4333,-71.6833,241,6
CA007028123,SHERBROOKE,2016-02-22,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-02-23,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-02-24,45.4333,-71.6833,241,361
CA007028123,SHERBROOKE,2016-02-25,45.4333,-71.6833,241,168
CA007028123,SHERBROOKE,2016-02-26,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-02-27,45.4333,-71.6833,241,5
CA007028123,SHERBROOKE,2016-02-28,45.4333,-71.6833,241,38
CA007028123,SHERBROOKE,2016-02-29,45.4333,-71.6833,241,25
CA007028123,SHERBROOKE,2016-03-01,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-03-02,45.4333,-71.6833,241,21
CA007028123,SHERBROOKE,2016-03-03,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-03-04,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-03-05,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-03-06,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-03-07,45.4333,-71.6833,241,36
CA007028123,SHERBROOKE,2016-03-08,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-03-09,45.4333,-71.6833,241,20
CA007028123,SHERBROOKE,2016-03-10,45.4333,-71.6833,241,6
CA007028123,SHERBROOKE,2016-03-11,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-03-12,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-03-13,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-03-14,45.4333,-71.6833,241,13
CA007028123,SHERBROOKE,2016-03-15,45.4333,-71.6833,241,5
CA007028123,SHERBROOKE,2016-03-16,45.4333,-71.6833,241,51
CA007028123,SHERBROOKE,2016-03-17,45.4333,-71.6833,241,91
CA007028123,SHERBROOKE,2016-03-18,45.4333,-71.6833,241,8
CA007028123,SHERBROOKE,2016-03-19,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-03-20,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-03-21,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-03-22,45.4333,-71.6833,241,5
CA007028123,SHERBROOKE,2016-03-23,45.4333,-71.6833,241,28
CA007028123,SHERBROOKE,2016-03-24,45.4333,-71.6833,241,33
CA007028123,SHERBROOKE,2016-03-25,45.4333,-71.6833,241,125
CA007028123,SHERBROOKE,2016-03-26,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-03-27,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-03-28,45.4333,-71.6833,241,110
CA007028123,SHERBROOKE,2016-03-29,45.4333,-71.6833,241,13
CA007028123,SHERBROOKE,2016-03-30,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-03-31,45.4333,-71.6833,241,56
CA007028123,SHERBROOKE,2016-04-01,45.4333,-71.6833,241,93
CA007028123,SHERBROOKE,2016-04-02,45.4333,-71.6833,241,5
CA007028123,SHERBROOKE,2016-04-03,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-04-04,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-04-05,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-04-06,45.4333,-71.6833,241,28
CA007028123,SHERBROOKE,2016-04-07,45.4333,-71.6833,241,53
CA007028123,SHERBROOKE,2016-04-08,45.4333,-71.6833,241,26
CA007028123,SHERBROOKE,2016-04-09,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-04-10,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-04-11,45.4333,-71.6833,241,61
CA007028123,SHERBROOKE,2016-04-12,45.4333,-71.6833,241,78
CA007028123,SHERBROOKE,2016-04-13,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-04-14,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-04-15,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-04-16,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-04-17,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-04-18,45.4333,-71.6833,241,103
CA007028123,SHERBROOKE,2016-04-19,45.4333,-71.6833,241,3
CA007028123,SHERBROOKE,2016-04-20,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-04-21,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-04-22,45.4333,-71.6833,241,21
CA007028123,SHERBROOKE,2016-04-23,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-04-24,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-04-25,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-04-26,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-04-27,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-04-28,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-04-29,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-04-30,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-05-01,45.4333,-71.6833,241,61
CA007028123,SHERBROOKE,2016-05-02,45.4333,-71.6833,241,71
CA007028123,SHERBROOKE,2016-05-03,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-05-04,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-05-05,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-05-06,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-05-07,45.4333,-71.6833,241,10
CA007028123,SHERBROOKE,2016-05-08,45.4333,-71.6833,241,85
CA007028123,SHERBROOKE,2016-05-09,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-05-10,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-05-11,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-05-12,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-05-13,45.4333,-71.6833,241,76
CA007028123,SHERBROOKE,2016-05-14,45.4333,-71.6833,241,85
CA007028123,SHERBROOKE,2016-05-15,45.4333,-71.6833,241,136
CA007028123,SHERBROOKE,2016-05-16,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-05-17,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-05-18,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-05-19,45.4333,-71.6833,241,25
CA007028123,SHERBROOKE,2016-05-20,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-05-21,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-05-22,45.4333,-71.6833,241,10
CA007028123,SHERBROOKE,2016-05-23,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-05-24,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-05-25,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-05-26,45.4333,-71.6833,241,3
CA007028123,SHERBROOKE,2016-05-27,45.4333,-71.6833,241,13
CA007028123,SHERBROOKE,2016-05-28,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-05-29,45.4333,-71.6833,241,64
CA007028123,SHERBROOKE,2016-05-30,45.4333,-71.6833,241,28
CA007028123,SHERBROOKE,2016-05-31,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-06-01,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-06-02,45.4333,-71.6833,241,8
CA007028123,SHERBROOKE,2016-06-03,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-06-04,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-06-05,45.4333,-71.6833,241,220
CA007028123,SHERBROOKE,2016-06-06,45.4333,-71.6833,241,30
CA007028123,SHERBROOKE,2016-06-07,45.4333,-71.6833,241,45
CA007028123,SHERBROOKE,2016-06-08,45.4333,-71.6833,241,56
CA007028123,SHERBROOKE,2016-06-09,45.4333,-71.6833,241,24
CA007028123,SHERBROOKE,2016-06-10,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-06-11,45.4333,-71.6833,241,18
CA007028123,SHERBROOKE,2016-06-12,45.4333,-71.6833,241,43
CA007028123,SHERBROOKE,2016-06-13,45.4333,-71.6833,241,86
CA007028123,SHERBROOKE,2016-06-14,45.4333,-71.6833,241,3
CA007028123,SHERBROOKE,2016-06-15,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-06-16,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-06-17,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-06-18,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-06-19,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-06-20,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-06-21,45.4333,-71.6833,241,5
CA007028123,SHERBROOKE,2016-06-22,45.4333,-71.6833,241,8
CA007028123,SHERBROOKE,2016-06-23,45.4333,-71.6833,241,10
CA007028123,SHERBROOKE,2016-06-24,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-06-25,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-06-26,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-06-27,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-06-28,45.4333,-71.6833,241,76
CA007028123,SHERBROOKE,2016-06-29,45.4333,-71.6833,241,39
CA007028123,SHERBROOKE,2016-06-30,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-07-01,45.4333,-71.6833,241,44
CA007028123,SHERBROOKE,2016-07-05,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-07-06,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-07-07,45.4333,-71.6833,241,2
CA007028123,SHERBROOKE,2016-07-08,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-07-09,45.4333,-71.6833,241,61
CA007028123,SHERBROOKE,2016-07-10,45.4333,-71.6833,241,48
CA007028123,SHERBROOKE,2016-07-11,45.4333,-71.6833,241,2
CA007028123,SHERBROOKE,2016-07-12,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-07-13,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2016-07-14,45.4333,-71.6833,241,150
